summoner_id,account_id,puuid,profile_icon_id,revision_date,summoner_level
5BV4pw-YKS8xc0bD9qJCGpwWxFf8hRfOBwE1TOa3EEaUWxD6,f8aepRPS3byQ73LyDQuf8rC_nI6AYqX3FZ4JlUGgjozNLZ8,aOguQWXsJBkDpYHLF0AAhno0K60qTAP6iPq9Ur5vG8gqOKbRs8Z2RD4hK_0mTpOwTUNNzbbem9YoAQ,1298,1725323605000,196
5bwhU9uUha5dhqR_ak3kuMdLuxCc91tVmc2Zz-Ca-IIfXSqv,kvpi1A-vVbG6CJqyYTo0xhWGp00bSJjBKYCbDbj8e9-CvaUsc3BVItkk,y95iQnRZUaEl-2P8aMWB7BGHW2yV7pPO-mBknnNwWIsM-5Ir4SzDUwSwGKKaU-_GEuu9TzVYkEjM3Q,4404,1724685692000,66
5c7HtAyQ89e-f9SfH6xaQ-Bfv2WxVNoHcdvTk91E-6_WaJDc,ZuJmPVANUCO3KAtt02axeJ-rp4pL07GCf3CuV4zG7RyTuMwTdOyzLKSS,weov0S9REszm3kMLkPmHoiDTOwTm3q5RwZruisRZ_wuy597xHoOmfsoGNVI6oFLyxygtsYUR3yktog,6634,1725120141000,36
5cdYl_gqnjnmASJocqc6sOnZuFpCS7S71KKXsK-Lb0RtDYai,0EeYqr8br4qJHkc1XC1rdJbO3OdshcniDOlETLg6J6ZmBm87XzvPkqtx,VWIEb6grkko9DUUMD9MDFxRoqpE6piEASKiOP_Apcs2sXjUadhDDsSWjqzISSjrup-KShbKq7REsKQ,6638,1724999612000,770
5cVPTVPd8iLXOQEfheirzucIm340xGH_O6WtuvAOBRd_Vyi0,yyalwZp0mE6suRkNSvICqkZu6angOOfg6IyYHROSvN0V3q5O0lQtHiNE,bwDecpzfDay1pmr27jgs4mz8C-H9ZOgELjj9ESnGMM74Cbr8Y7bmRHcBNA3jr010wZo5v6q0EIKwLQ,5757,1725147604000,194
5d7xp1DLMP7RBzFjrqvyUL3Pjag01zlNwwazz6lE38mHo5D2,AsarMt4-a7CKcuft1RNrG-_tXH5M_PMxMHsX70XkQ31r32BkzGOT5XRo,3ZqnfNIvHY-HcACI8L3dDLXZ2UdjXZ28zt2nltM1nVtK5Y4qo8L8Mmt1kYPPppW-FzkV6wScGFmbSw,5875,1725497503497,276
5D8v0qn63gsOoUmUx3jzkM8yvB51n9lOW8Fq0cAtrBUOIl9t,uXjIzudZxLf6xghNFXRQ9q9PjEUl5Ozqzpk-6nA2Mv9rZFnTbNzMj3XH,GyO3H0LdXhm0baUhawQP34Lb-LLSViM9C923EadOU9A2s93fa3azRe1romOjAs4ts-VGShMRdhE1JQ,5999,1724981428000,601
5da22dS8G5VfGkVeHFOW_IxHSsiUdRD7YEfsykbRv97CzkNw,B_HErSeosVuTx9OHAP19ineN9Zz4QJznqSELvMiRR55A_muDDxktk5Yk,aKO3KOFou9FRzBwnJdjlAf-m5iKUH8QQdbAMmtuU7JfyRNCWf-itUDQrfnToWKGeO3p5F6PDJ0BI4Q,903,1722216305000,47
5DDYY_W-lQt6MWz9qYnuHlYf9-_HKbqvmGU3WNZa0Br68Q_4,KwcyeSpoD57Iz5RMToHitxHq1ImIKOGOEbT4qxIH2Dw-9PeWPwfiEuzu,iUhO-75Aj4TBrEiegzc17fdSxOfZewHp5cO_igXWlrRWFsJ-5waczlqfe_WlOPgsJT4fIjCv_h7rLg,1108,1723414471000,49
5dPJ6H4uETRB3jxnGhGIsBFbPc2Jx1PIt83XBR3vSt6XgHO5,ky8hd2l7UO6hq0ED87bicmXB9ZeMaXPGdMUSXBmGlwWeIrD-CljV9ezR,ZPeg4CUTFEN3RFMnNGoX3eWi90TmklqLJIrj7zQki1vY8XSw3c3mZD0tMvDxjUpZV-0qfXbsfqhxBQ,4659,1724860847000,135
5dQsgGLizax4wEz7FaUx1oc4ijKNUr_jfmmp73p-sYkV2Ntw,NR695gDwh6ZpO1njF5IYQWhTvjlKHYoi4oAxR1gl3Dpn6S4,bz-Cgy1Q4PhvbfjgkWykXplz62yodQPUBQFDunqjE7rsyjjVOKj-I-oU3-cdUGCeGWDzL5LNciMP6g,4987,1725407980066,582
5dT04K9c2-wwmJxZTPuSm48gb6cnRNZnZpXUrdxjjLUhR1O1,ojG8e9SIMNJBOqAKiwhlOb7QBEpcI_SpqUketV_u_OglVWeLKvqrx8R_,v1fQJDo62Fqm1bD2ipHwQ5_t86-knrsvKZalhDOvdmMsh31KT1W8WjI8Tcn7cnqBKb1A11QxaeGB3w,6522,1725314144000,413
5DTc6s7F_1kAZ8xCUS_WiEtGQalfUkiBagYKsPeXtTwIkFza,v1ShZE-v1UpGx9BUG3EATkOyB1eXot-3IrAbKkUnWPbYI5-HzIOh7rFc,JXeHAMN9zIT5H5mpVVwvYAZ8VAyz-OynJOZIv_9Hsx9yMoKVE85bG26GQqnivhSJ-MQPngw_E4WIgw,5491,1721034495000,180
5dtmkYyTTy1nZpG5v2BUtr_LKN1wwiaBhS--O3YfRoczAv0,ctViaxdRFQ9jQ7r-zpudxadI0PR4J87ug_m-9XMIDK-lRA,WmD7PN_GbiMlaa9Hen6N2tgrtA_iNyCQuEP_Hz6JE952DMk4zUeLcMukKOiQS7izERoZPjzhUSGdMw,6471,1725408063000,497
5dUOTirGZs9uLGORqX63jODdgm2en6oF2dAiTvJLhCRfywZW,DbrOxt-PG4KxmfaE_Pvll-XkjF5AgJe8uT_H89YlPgSDVEg1z2S5-pvg,YPdcaxhBXzA8jNWUtBZtOKVstZjdaJCWTU5wCiIiTS6VEicV-jU766-gNzeHFPHqIzyrj-4_XBLLpQ,6320,1724971601000,82
5dvNTIDFFSzZ85ISgZgqKvdAJZWM5oU9wyFVldXVaDKSMe4y,QPGA5f3tvV-qR9TkFI8DgJLclzsCHFhC_Q7qfv8bfqq3rMUVYU8DsRCH,YPBAJp1-f99UvRU3An4HEjfHaJpC8Yi4I382N-x_YTfxUvRYtdtCqtDh7ySjj7gZ-ySvZh7xT7KIeA,1637,1725298145000,380
5dZfgAL_vt27s6PoZ5gxhPgFpspkyHjj8Y9LmXTmHDbtUayc,TzMmYbA5xSCCLqEyTSUYMf6rnFn1SdDKMF1PD6oX_C3OAYy0ZgiQlgng,0XRHHhGes20GJiN54MtALOMr4fPqMcH_91k-o78ao9VIuLb6AJ3lbuO8tv9vfpli7s9RnHYb_3OdHQ,1114,1725420009000,337
5e5vKKDa65RkkdYToDrv8EbnRs9NrBxvzQ1czRIzMNys4XTl,pTnazQ7nU6xMdPisiFoh01iuR1rU08Lme-OLsjd-dC_5OuR4X0OlmOrA,QqyZx6wic_bkzkOcRxNjX_cLJ7PIl4e3BD7hmfq5gBktRLTx57ZinhJk3LJXafpgg6Sus5494Um_FQ,3151,1725407232000,563
5efzZPBobjssPYxuPf2wGLZTyOns_YW50G8-p0cBi3xuKn2F,8DNPLrbd9Xzo7AfO3QmX1DQ7_THklIEi54wQcn8--xq4WcA7OkfF2tdO,DJSnqfTwGQLgrzf6jLLD3ZSCa0kbjcWbmw6IaRRAlo4OrTm3YGpt7WtuDZRxFHsnSfutpwTEfEwV0Q,5212,1725499077318,306
5ei4gyFE0FPlh26mjxt-xCbSI3GAtApVnyy_xtTBCWOfvVLf,2H9eMn8jx4vOYVR7Xn0YdzbTrECKLYIzGoW_pEe-zIo4RY4MKE-6VSjV,i0ThGTT7RJrvHBaaHrABaFVZM9IUmjiYyB7NKzoNUYmC36NE5Fky81QOUAhNsToz4sF8jSIHhLAtmA,5030,1722639615000,83
5Ek1U4pJPijcvClurpl2iXAedvlCV7mAhySQBpuh9aPaVhml,_YRghce5CRq_999wu-j1TgyDnmqqIG_50I5uAMzriQ4zUlheQ2_pGHeP,aZ6VUhRE16o-kRHqZLQUaLWi9I4IQDRDEAWmDXfwtfnY-SmGUDsdloM41sKP_ZjN8ziImfB8tiaSCg,5861,1721783087000,707
5EMpzSwQvdo-yRdJvSg6HvAGMcwtYXeszyyTKxRNCzr9K-7E,dfyiW1R-w8kSZAbeo3rA7vUxC_4YJBIcym1tQePElVhjaQtGvD1j7ceW,FH3oO8Y783Ec3M4fGqMaPOsZimqwK2aMO4oSHQNIV_VmbK5DNzflBbG9MErxYRrCpKcarb2nHwxn8w,24,1724465192000,96
5esYnBTzxU-UaLo-dYOGJwcGsXj7FaTV9oRaleL6CYJO9hfn,2lBFHsEiWE12ZfdFhrr7STop5EdfQzzPulMoRwy749QXcdnI5FYdvFkg,YiT601EpV0qk-wIbAGd33KP9LvmZXlj73BDz_vhKDgRvoCPhqGeyRyzfeItM7xq2ynY_rq1P-rzYyw,5875,1721617320000,42
5F0X5JVVdEX5Lv7rofCN0zHZLHTg2iRHBtvb8YChoDR7H6wG,AS-LSZp19TFiVFQflESD397NpB_M5ko52BYgKBzAqPVCQuto7D8Q3RN-,bYXr9XtK1opFfayptpjIsq5TdFeIVorNahN5zUTVVvQkzqd0-qc2ZEhgnqzM418c95fu861rwQDF1Q,4379,1724302002000,44
5fP7Rww6Y3UWk9mjVhYdDsm1DnjyBy2q2mfSSWdwLKDbiBkP,ZNWIhcWOpKQH0feKXDn6Gw-Cey83rfsT42pA2Xv6JKuLAELC1i_UP7x4,quPNbDZcOnwhkwat1PeZTI2d_n9xjfFz1d54-CIcq112F3iix2A6XyYU2q127Vh8fcY_49U3gf2Slg,1211,1725421221000,353
5ga6FUoRwOkFnIvWMWy7RBPiUs5B0bfI44WvzMoOpHwgmMCA,WRCg-Zo1b3UnWwU8z0V1JdCFXvf1DsC9-J5xFOkEr_pJd5JXLdN7c2JC,vlrVxj34H_WSZ20ZyzzbJgPZoH_tfRPOBfs23oaj4Gg_eljBSh9UesUGtZf76ZB6iJhwkkMsVmjOjA,642,1723765263000,544
5h0klhQr7cEq6leNcagemNp0suGupUT9bldkkHEjpT4XZoIY,9VoSEDcPelXBFxUmemGX3loQLIqVk4Z5jZ5OmTdey-1Uz3T7QH2b-bR_,5X30Rw-DIKxpecucsm9r3lwwNlMTy3I_31POdlGhQnb1ym60reuK1NYo8KLvhknHE7BwJb0Rn-fSxQ,5922,1720600752000,324
5H481AOVIaXbTzZHQWDuM97QErxhQcFMxNLsuU_QsT9Kf2g_,OyONMGLI7_PbnIv9EwnTEQzgn0aSfg5jgpk5PY0fE7SKC-q7IGvlkPen,7dLq4Qihj4g_7sHbBQpj6ajeBm6ukWUdssiOuMTEDGYbyZPKFgsbAR8oYB2KbmFQv7FPvTHjjEFw8A,5091,1725012762000,568
5hbuEZR_mPZmI05kTkm02GF4PQvm8fM4BGZCVWUaYj48xuDG,d18mGIUBFGsQaUHFLaDdk1dSTX4J2SFYQQ2HsCCQeOoD8z_qKtpHeU_z,hL26vxREv3pLM0hF4qzd-ZiRFG6beyFXdQoh_GCog7WE1pY80rK8woMYuqMwJj5J0A3Fuq1ZOX8dmQ,6526,1724988369000,270
5HRqpUSCUDAUqCaPxj8FPLlwLOTXC_eqQbR47bSA04wKqcdU,Td91XxfpOTPGwT_x1lmlw4g9ZBXYSYzOUeOjK3_SrD6GSwQ0wnMQNPiu,b_D6dlNPviSXqeh3UGukmZPZc0JSC7H8rw-UdhFGticpaRZShkIXwCEuwZKg53GqGtgP-NXdv3zViw,6331,1725398742000,74
5Hui7it8VaWGwSwfmVb9lw1N6Nzoddn3uv_DEpdsKAqvjpIE,dlYxbapNKKjcbNf3cWxMUiEyeFE0zFjfskaixYmaf6dGJjn4Va3Zzjsl,p4kL0T42yNz6tQru4skTtWvvkJFFTkgUfi961W53eQYj-lfLXQc_e9e0BWuLf10xgMmY7cuNqffnTA,4656,1725419820145,451
5hXUfuON3DYbGepgjqFGAKSzc7LNXc2yXEmFRsvJu_rlULZC,u5B1xhrUzZmgGkU0YkaEoJsP9ae1V-FnIsNCUY5EbcJnEW23f5jcPtgD,FhYHd6Co2gDgMxF3jqnz94p6Ihfb2dFW14Osw-miJbextqsJuoU03Q52GnGy6s9zvVRKLY6cfkqBaw,5024,1717457846000,232
5IexayZQLsz6lM9m0xGmUqk9dbxiG76KGOFvyKxaGI8FYyqU,YcHx7m9_sM3C0qPjJCAjxYnmRV-IPs-9wYfBeOYRW0kKzNUzbzy8LwcZ,_bHu_UIEp-tZe8WtVKZ3LqrZ9D4jH2F_PnwQxx2P9ZhRnoojJLyvcDA4ImMI9B5sGsKaQmOIBOulGA,5091,1725423457746,569
5iq21cu-eT3gPW3mTJXgERsuFiN1TfQY8CzhWa2IdBuLax1h,Pm82m8TJQicfIoTGBQuQY_vIfwmDstvok66rRtw4yahse62Ph3ZzO0Cw,IbLlTQQ9d4nEFSi3pi666t9E6VkOEoWHntgBmMOX3VKMFBFs1MT8V8WvuSbxDtfuEbOE8_hTUau35Q,16,1725467506447,263
5IQil9N3xaArNKueaBE5SRE1SvGE-MdAR4PtPx2M6ZoNBZGd,AucosJ8irGOGu0wJ2bCbcXAHsYyF7B4X759COvbLw2BW689yzukn5d8C,s6erkdYvam8Gfg98G5GFKhZnRLEu31Rn8UlfnwQO-yGr7fLkTINXX1VMhI5Lna945GoyWyKSbeZ4Ew,4959,1725501109300,165
5iZnRF3_xuDSwjY-0ePXX7uf7AbRRRMcE5-lNuGZ4Zm-KjYm,_U_2xPcQs6DQy4wXQcnrnIwm4_9QU641OoqEbDAJVVRAcXy9OgQGhSUK,RNPChtcNqMiU35s1WaomdUVpGVevsYJEOCIHLF7rpwf3pir_slxFjIl5-ZonAZ6Igu8SD28xi9dTgg,23,1718245734000,90
5J6yWZ1X1dYzRyhFREJUclH87DYdmA67OC4gYW0J4BETLafK,gjcJ6F6RB1n1zWj9m9J00EDGryXaRkcLaZgvtmrmR0V32CntbDrv6Tay,q43W4Iqhgyz7KdzTE2WMOojBjam8WxThIlDW28zUzh2RKN0xxfs6GzS_BgK78lsnQJW3JJRzb-brSA,6271,1725081085000,267
5j7Y9HxcKIGD_vMK1EUSRZtS4a5hbC3ZU0Jed6XXYwN8TFB_,FZ633pf-sdwS-z0XXwH1BsfVBhMKQ3K_dR3pT1fcL9Z7D-Q-LkgvRX6G,kumRJW3nr0DY4ZSBSWQMraNClQXTjjxh2I7Psymt-QdGUm-U5BYx1ZrsrJB_0gjfPwRjVOmSpVPOxQ,4760,1724352645000,39
5k_09ZqvdloLDIGnQo3bJmL7gWZVsET9LDofWrcyncWNg_3-,lWLbd7JJUE3uvsBOdvQMYVp2qGSrg__WK9tqCuD5kJs1ULEQM_eAQ84s,Jk2ZOZNXtE4-EjweT_2RHD9DWUpL7lqvBFOP6bcbyJoZDYmDUiLOQoV1Zxfs1sl9V6DxwR_tcoPTXQ,4571,1725494084439,34
5k5iQmclo0nX4OXgJWKGU02-iwWYhD6uYEVq-kHAHYy1qLpJ,G5fRAIEvtNAthoeDqJwDcSrlGGfi4BgFbX9xpvqg0Y8NjPjV0AzayG2c,Cf26PfhY1F781uayiAH-Q5G35jNuWRgr3ZVBfqNRIsD87jF5GU_0Ki-4D_7nW-93Jg_y_b8W_SscBA,6017,1724285791000,130
5K7AQspHMxr4Iz4Zm1ENv9HR-37deTyFlNdMXT2qR-WAbLbuu8FDF6JmvQ,8EP34Yciy4hJP4mHuMt1LRb5t0jxgQx-qaoyGupjJWYFjYIM4kWBeQok,vRzc5khaumpiT2VTMsNnA_VZzDc6nPMSZ69052QxppEDjxvlNfj_TrcRqt7eg_QgoVUd16hYaZmOww,16,1721514780000,34
5KaR8ADf7OkOAF2L5L1_OnEgN54NxhpsE8Rrx0q8Hcb98Nyr,8rNgpCMrkxPZQmKd7FA4rHuPu7VJ6QWZBMzaPl7MAoUNM4IGThESU-I9,GPWdpAFWECrobqe8A8nRE5p-5XdPMQuYOKQ8RYaREJ1kAzDBcnO9mdkhCba5qoV_zE2__baDT8Wzug,778,1725386230000,161
5KEAvGvcCrr0oy4Qf7MAALO04Hk4zEj3_G1i1h8DgFZ0Rc6R,OIaNiLWRwDjgs6WOCePDguOTGasoBifJl-bnwlDtlg-bf-X-FCHHDdPl,07G0RFEp81ykFmFj3IDxI2nvM3bJGYSim2RfjLsfSE1CWNEn3m2zqRkVlb0UcPXvZKcS2039PA4FlQ,5367,1719701295000,38
5KehAN6BZRuHftmBmI-0iRA21xBgmnMeNFJy7Jv1vTck3J1z,qbXTZaoVcJxGdF8j1FJRrWOwXQVcOfdTJQgFRW_21TirQt6Ap3cKLLD6,eMnoNvZ-QT0FeBy75rwOjaSTgm8e8sMqFE_JdxCKmFrgSdNdG8e-0rHrpWR0cNdV-OtJnAJnyr3Cpw,6018,1723962805000,97
5L1rmX6n_VRjxywQ_Yx7ZFgr2Hrpoqalod7qA0Sxgw9HEINH,RjPa0eA6q9EM6kCEQJR4dJ9Wd3S6abPryH17EWRX5qUEBBv4lPw3sqM0,MKNifb2mCdKwE1tGrVj5tagHJnJ_Gh41WHk3gFC1uBqMoi9OpoOD02kbfCiMILpOJYEvDHB8O4lW1w,3373,1725246677000,253
5laEK_uTwuBaJUsm1VLbtb-JZNE5hcXwjeW-Buw5bVqJNRDV,02Fb-m-PS-YU19FxksFTgA4GtBAZqTrqwlvLNIukKS2dpQ,GdpV3pUCQ_H8X0P8Diy-mc5Ps98sJhERO4bl-F1bi8GRVOOC6C9RnqwDRFJXtr4dExOcaxQgyYIzsg,1162,1725430368766,449
5LhpwnzKID8zSJbW5kHUxZlzzs1diU5ppjz7zXtU2ciI1QuD,EpkrKXYL3WObeGELpLPsac8MXX1GAlTg6B3b3xNn4qwED7jNgntBIwCv,eugam6c3Nw6J1sS28Z-s4bUdcU0SehknBlKZRmrnQNYuualteAVXCDYyE372p7Cd70hqTKgrNqhFUQ,5146,1725511505000,823
5LLEC8fMlNhx9hACCXAY60n8NsnXGj8zH069YlpFPzAlud2X,B8EcyjYtdj40S9ATYxsUCGpUNW6qM0lw36X8qtIn27OP4Zmp55CaE6fP,ppeOc_8NjeSB0BDQYyPheBNt809pCevGM9gdU96FtgxQ46VpezL1QXXydNKgAThdmPGwjr2QBPNOsQ,5489,1718853527000,265
5LOQBHlpxkbF-mdeo8UWUuvW--Ef3mAulNMuvdV8avSBsFvu,kjskNzeqJijgf2n8BL55n-DHWUmoNQ82cOwonyw8f_is9jNkaRKA5sjM,kzLEpj3YdfYlwCyP7KeiCGmEVWiFlUWXUCKlmBtilJUgjZYTkiCc0T81BciYZgI15lGrYHNizWDZWQ,6316,1725239841000,339
5M3oJOCLm5vgJQpWfN2KJtDIJ1ygWJyPPTx8wZBynY1RYrBk,VD2Xr6keNLWvrdPEv6mOfFaHRnY4Vb8BPqWweR8e0Ho2AnHMVH8Z8Wdh,vp4gnvR3T4_tthqVhuG9reCEsO3yQTsT5tgjVYOT5nciUdInilVH-mDnSwlMbjQ5TKTX2qLYzq2lEg,6595,1723921839000,138
5mhnVIfN8e3V1KlTu3Xo5iGoUf07UHjvgJHqSVZQAs35BSk0,uHBdDjn4EZTIpOPFVaKUB8ZqZz1ptWR99S7BMoUja-xbel9TloPSY32F,3je1RwKYv0RDmvR3buKiYLf89yonCFUnDJpKESYy9G6_bJFJHeY31ifTf6JTeJcGzAJvs-IG5ST7yA,5618,1725426974000,167
5MUOGejSGU52s-ucGzGq6bpNqolsBK8CSkR_bht8IKLrMLrU,8Nvd0A2I7DHzsLcHGwljjPeakDop3lysW9Lf8vx5-k0UtqcWBkx7kp1L,kj-sdc4Mnr84TKyEYTGMY5KWBJhCtAugPiRy163vDueb3_8qMUESret9EA46kEXhLe0vonsaScMQLg,4087,1717314856000,44
5Nf_DuXewQ7t5bMHec_MBUEbVllxv4KzWe8lAgfJsTo-Zwfz,bQntHFlHOjoqnEWfrSKocLB6L10JOR2X4BbN7L-vZMGV9__M_hQKxLb_,Z3h9h1iWQKYYTOgWWawfkczD9ULq3IhVK1VtTlhgWpp_VGPRXzGZRDbKJ7CMVSF8WqhrqSyiqZSq7Q,4547,1725312736000,473
5njdLDyJlqZer80lrfU1-yu7BUGgXTH0n7wHl8AtI1Sgj8SK,rWmk1oiXWD8Pj2o_jxE8k-llnTJlOnJxFwqaLkB8c0hevp1nj40YOwpu,vGPBkX0MTIZpX-pyLkuvuOK_ujUy-X2oBouJ6PRYUtsis2JbLP80ea_raRs3mhUmzrtpVQD-KrFcZQ,6502,1720756543000,89
5o32O3B5ofnq5nG7b4H32YHlbhBPR-kA157wRdf7zvjuPb9Y,21nqDlRIhddKrro2WaeDeSdKlhylGZ5g2x-yt7XMjRf9vWpapeFTeRmZ,c_V9LjTKcskGmZWKuHTFbC1ZoEKdMvjAJZAr4f_UQgTVHVTmohBwiKCtZieEO6dFzGTCbRiBti6cTg,6526,1725426234089,336
5OaL9iq3OR7Mmc5HDGnpYBEpNsBHR3b2BZNmdvNFacnPWJs,zgPFR0-I6f6LPMcQ3F99_Dn53kW5oXMVmggeKEdKo2OrRg,UbebmXMYqof6N2EIR2yvhhT2WPobSyhLM7qpf2_5wyFQ9jeU5Bxi_f17diHjdIqe0f-6C_7bzj2yqw,5367,1725164701000,394
5ow0zGmtRLeEtKEPwVEGu9z0yhVhhRkjr4Polfxi_b3EKH9f,h71PHe0cDGk45WVqFIpE7DRj3fD2dugJLd7rNY_SeqTZEhKqsJyFjsDM,p0OMwLo4YJqADKS0oMGlFQ1VKpZc-1TEAv09rd_GYEB3PjKmgl5jKgYdyEyPiYjz2YsahllBYKyGjA,3543,1722003148000,57
5p6Pd_M7mUX_47qpGhe7H-DGTYTsZPWigHBTrcHCgN9mEUWN,KBn_RTdt_dYHPznuogDPtRfBOqAatJV7EM4EtXIY4LRiIJqbFJ8FfIy1,LkqxziopargmdlCqZvh87fgNcWcg-c0OXjVaoF51MheDEAIRhPuZKnBUV0PCY960Hoq8Lx920_vAQw,5041,1725188692000,441
5pi9HkWlOUgdflq3_ZxwquO7cp0YXp7tIZ4ArjTX0bNFqxV8,t9lauLa9dOCBUpzGPrEbOfmPkiLcAckmrWEnh_akmPvY8ym0WWOrLP0P,Zix1NNzASU2UxLkZkjjQfWznS1b8jLZBNMW8_MXZz5DcL3udBQ9P8DOSQGFCZ7TiZAZ5QTQ8V0XQVA,5371,1724201040000,364
5pSoGw4lHNuq7IVg1GZ46l3Og0NZVowHFV-wLfLjbOVxiNFA,dCDmGJz8Ig7H1Z3-g39QyFfz0DiGeDizPpfqIw0UPbcDPUYeWC17EnFX,AjhHZ8AGguoz649OnF31jwnRD79o-WZYrbDDidYhfq-6ukGV2Ekja9IqApbQrOgnQH48p1lEP4qOCg,4556,1725495551620,228
5Q77ADy26vcwVFbeB2dpaBfihFDwUw9WeLNSM2sye-K-ccGN,SeH-T0ibe4KP_iUXA6K75BldoQ7mDGIa0sqUdRs8ehjNptn_XItKzv8a,iPPCF826WeDqhgThQ5GkByGltNtBaWnae6Fy5cNy5Fia3jSr8ZBtmcIQxfyt08K6MKkAEskWxcTOkA,6705,1725494989207,466
5QNVj7Gi_bo3FJ5V9hEOtHmMFk3gVgyzlh9lklrXy3XtK3jX,Qpr9o94wu2F9mv1dXjeNsSy3XFInOuN5dMeC4mvh366mkdQZaRn96oCK,tHfOuhFGJtLmhguGu1IHZWwztI8FIWWKcTtAcblGzkL3IjA4t_pKcjsAY_asI7XeOAcizDHXuC_RwQ,4677,1724889906000,44
5qO-zILrlFF17IG3hmUiPsf1_UmEUDQV_-OCkl-xOh7egsuZ,SLK-U9VPyceVqwV8Cvm0ggRNMugI0-ncLV6kUig1xLZSkcyL-9yuPwyd,XV044CO0YUMVJvl9qSxrYHmaOGzIclaIGctniEbVoRvz9IuB8PckhxqLBB8GdHv4Z5NdcE4QuvTTAQ,5799,1725429140047,157
5RAbm6EgaaF93EpiUuKUgEEqejeLyuLbMeWrm6comqSV6t8,DTOq5i-CxiKP4-cIXjohYfrgO_RvxSB7IcY4QbLwRWz_Xg,HXg4wXxSZM8BMFEfmn3C4PQLRdUZ1XLZ6K34qogs4_RhXHHqirZeZdQKcX3hrNFDBrXL6X_bB7qTCA,539,1725493611779,528
5rFEIGPGz50Qmu9yXIWum4gWnSEUa5bz71KfTlEpzzmKK7Ua,AZ2vDec00RcrC3PTC0jM3tOMFBVYhaV-e4-6Aid9I01Xzw2PebJMHrMN,_kvutf7fWElODDf4STEy5lfnCDa41t95e4r0KjNcf7uAO3J1Rcwaq3kCoZDK2mep-FP6qeTs8bD86Q,4568,1721586877000,69
5ru2ATQ0McVNN4vBMcwiKUDWWhxdDT6mCj0mQA04AFujp3Y,rS1F38Zh5O70LG80Uza-MuH5Yyq7MyrIyZMUP15-mWkKww,TonnefQHjGZ84iTtF9M0rwmtQLNIVyw1i8c36J7PM8Q5A4x0qZl_ayWb28E5gQc4BrXaTd0ZQPEang,709,1724718434000,58
5s2GtVTS36dODnapP5tFjRAmu2Xx55PJ2_CRmIqcI357nAg_,NjxVz6Kr2IzLkXPNIkSXEEScuY85fLEn-Y4XFeRLNQ2NJsjrIHtdFOtu,rjPkHUBiVnPGNII33CHovn43oPWmR11vI_SSrz3fUmAR5dVYJmOuX5_uliA9X_TMl00JeCj5jGR11A,6300,1720216802000,38
5ScBfO64WE9WNgK2CuxZbLg_7v-zwaePPa01BXvZNcWmV_4,AdpWmFmzvbJ2LLTLfs1wApf3d4Zfxx1NOvH4AEFn22sEJw,w58mIh0-5vDXmh4rBEbzfQxO2PBN76UeotM5ofesAwC6IPm-su32ESyzb3xKcUg1cHNBmJlMGR3lDA,1110,1725328239000,330
5sWZKRTlw78a2RbtblTMkvpnTPwidEnUrHI6YozniVmIxGS8,cVPBSYP1GZ2Y8Vl5gkT4kvnv55VMBUHlD98K-xPfl-g2CW986OCygNEz,R9YaEm7CM33A1Jsv9PNDQSFzaJHtpe8AYQdL5OiEpiy8Ai6vO2tqZRoe3tQw9trr32-VvI0PRJfsWQ,5766,1725474276083,333
5tp2rDRkKZ-PkEG5U_d7JtsR9wCMOCjNIhkwCGeuw3bwIX10,WEZXj4aKiH_2ME4X5BhTrush0vHpkjmuEpuK_xqlBRT9quJsXVIAesDL,yF8gjvuhcevnQ8jcTKGOw4cYY58mIi_LK72XkON2y3pDqJOdHuJI3kn3byh5q95UeEMZte5blDWZ7g,5774,1725504356335,484
5TvBeyv0MlV0XMbXVYHP8hCq8wEeseMSkAmJaFgfzJ1zAH6S,iscOZ-PF7HsIO4vIJYCQkCzEo-oypndthkkzQr5Qgvagt63N8FQLrVnG,3YMjqO33n5jkr4ZQk3xGmfC78pPq2lgGEfBQCkdP_Q4g9zA8cKXk7lAfYCygRVgjCrqkb0yowJ3FfQ,4080,1720771445000,46
5uMPDiLNkwXTRulR9qXE0uVoBAP2eBaZX1ANT04I87ELcxCu,NTV825WR4rw76tEDEZKzqgp26GOT5H6RxPhykpRaOlHcheHnpZQLgtBI,whf6QoS6ozsyT91xB2bSEbpELQ90s1TXar_FmYnkGYp4RD9SfIoM5KBUz7qmZ-o_MyMkci0W8m8hfw,4903,1725034484000,150
5UTObpTLe7uGj2TEWqbq5K93Z38AEM_MVe-eB7k1d5HMWhH2,DOWL5mlvp_gUy8ZxNodJ6-dYgqWcuPZAqtoHVfqEElfICvoP4tBlat2k,XfE7RYSJaKV118ECG9OK_XOqb4IfJxtkymDhaZb-KbY_YOyWa-HyVUKvB19GGX_XG3LcfYEXqypbfg,5635,1725418364000,662
5uYsB-JCwkOlWlkcSrkAwuD2q7aRSxdUojvLQYJJZl2yz3GI,iYUssGaMEGj1JnUeV0ma972yoTx0URusRbEvRNvz5E2H9a2DxO-Vt4EC,hY1IcEjNrAXlvainlzAtCWlfgK-4OwhJW4YSyijSzKFc6RcyCCofzkSqKfeyp_Jy77XHO7tYdBPXRg,1296,1720571507000,49
